Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,Realistic_Population,Month,Season_Multiplier,Crisis_Behavior,Temp_Factor,Realistic_Total_Consumption_MLD,Historical_Crisis,Crisis_Severity_Historical,Crisis_Target_V2,Water_Stress_Duration_Days,Days_Supply_Remaining,Consecutive_Dry_Days,Heat_Wave_Risk,Critical_Reservoirs_Count,Reservoir_Risk_Diversity,Pre_Monsoon_Risk,Monsoon_Failure_Risk
2015-01-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.5042857142857142,24.529419,73.10299,3.630678885714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,461.1217918328331,0.51,-0.1,0.51,-0.1,0.2606104812395254,3,8000000.0,1,0.9,0.5,0.938235475,461.1217918328331,0,0,1,28,78.67481652540567,28,0.0,4,14.980637391869102,0,0
2015-01-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.4714285714285714,24.80025,70.092995,3.808731571428571,-6.050890000000001,8000000.0,126.35,0.95,0.998,450.9973228332291,0.51,-0.1,0.51,-0.1,0.2590936585068177,3,8000000.0,1,0.9,0.5,0.9450062499999999,450.9973228332291,0,0,1,29,80.44099262139197,29,0.0,4,14.980637391869102,0,0
2015-01-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.2142857142857142,24.614832,70.32084,4.005500057142856,-6.050890000000001,8000000.0,126.35,0.95,0.998,453.0209106469146,0.51,-0.1,0.51,-0.1,0.2567589403385451,3,8000000.0,1,0.9,0.5,0.9403708,453.0209106469146,0,0,1,30,80.08167277900142,30,0.0,4,14.980637391869102,0,0
2015-01-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.01,24.543999,72.66044,3.9559940857142855,-6.050890000000001,8000000.0,126.35,0.95,0.998,447.9253606427646,0.51,-0.1,0.51,-0.1,0.2565443193809698,3,8000000.0,1,0.9,0.5,0.938599975,447.9253606427646,0,0,1,31,80.99267308868642,31,0.0,4,14.980637391869102,0,0
2015-02-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0042857142857142,24.685663,71.905,4.069881228571428,-6.050890000000001,8000000.0,126.35,0.95,0.998,483.32448426121255,0.42,-0.345,0.5071875,-0.10765625,0.2556197460805283,3,8000000.0,2,0.9,0.5,0.9421415750000001,483.32448426121255,0,0,1,32,75.06069659624704,32,0.0,4,14.980637391869102,0,0
2015-02-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.862747,65.774345,4.246645828571428,-6.050890000000001,8000000.0,126.35,0.95,0.998,459.8461012390118,0.42,-0.345,0.5045454545454545,-0.1148484848484848,0.2542068985565215,3,8000000.0,2,0.9,0.5,0.946568675,459.8461012390118,0,0,1,33,78.8930737139748,33,0.0,4,14.980637391869102,0,0
2015-02-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0042857142857142,24.739832,68.13105,4.4159661,-6.050890000000001,8000000.0,126.35,0.95,0.998,443.9889087577554,0.42,-0.345,0.5020588235294118,-0.1216176470588235,0.2528618919814502,3,8000000.0,2,0.9,0.5,0.9434958,443.9889087577554,0,0,1,34,81.71076251395431,34,0.0,4,14.980637391869102,0,0
2015-02-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.412748,72.08054,4.527999942857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,465.78188928029005,0.42,-0.345,0.4997142857142858,-0.128,0.2519648658604015,3,8000000.0,2,0.9,0.5,0.9353187000000001,465.78188928029005,0,0,1,35,77.88768353931292,35,0.0,4,14.980637391869102,0,0
2015-02-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.7315,72.27012,4.527371714285715,-6.050890000000001,8000000.0,126.35,0.95,0.998,441.64730143579766,0.42,-0.345,0.4975,-0.1340277777777777,0.2519698720391857,3,8000000.0,2,0.9,0.5,0.9432875000000001,441.64730143579766,0,0,1,36,82.14399171493457,36,0.0,4,14.980637391869102,0,0
2015-02-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.27108,73.32117,4.517048328571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,455.68109840597685,0.42,-0.345,0.4954054054054054,-0.1397297297297297,0.2520521362291544,3,8000000.0,2,0.9,0.5,0.9317770000000001,455.68109840597685,0,0,1,37,79.61416979685627,37,0.0,4,14.980637391869102,0,0
2015-02-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.589834,69.61924,4.621012871428571,-6.050890000000001,8000000.0,126.35,0.95,0.998,429.86607368956464,0.42,-0.345,0.4934210526315789,-0.1451315789473684,0.2512236716982033,3,8000000.0,2,0.9,0.5,0.93974585,429.86607368956464,0,0,1,38,84.39529059580204,38,0.0,4,14.980637391869102,0,0
2015-02-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0014285714285714,24.641914,65.741234,4.622656585714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,439.1259080970627,0.42,-0.345,0.4915384615384616,-0.1502564102564102,0.2512063138137978,3,8000000.0,2,0.9,0.5,0.94104785,439.1259080970627,0,0,1,39,82.61564983473679,39,0.0,4,14.980637391869102,0,0
2015-02-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0014285714285714,24.641916,64.93821,4.547830542857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,460.050309730996,0.42,-0.345,0.48975,-0.155125,0.251802581741256,3,8000000.0,2,0.9,0.5,0.9410478999999999,460.050309730996,0,0,1,40,78.85805442526096,40,0.0,4,14.980637391869102,0,0
2015-02-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.560669,77.097855,4.419404542857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,466.4723737548615,0.42,-0.345,0.4880487804878049,-0.1597560975609756,0.2528217132394348,3,8000000.0,2,0.9,0.5,0.939016725,466.4723737548615,0,0,1,41,77.77239218230027,41,0.0,4,14.980637391869102,0,0
2015-02-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,25.504417,73.10732,4.407534757142857,-6.050890000000001,8000000.0,126.35,0.95,0.998,470.2337963843421,0.42,-0.345,0.4864285714285714,-0.1641666666666666,0.2529248194256844,3,8000000.0,2,0.9,0.5,0.962610425,470.2337963843421,0,0,1,42,77.1502871346957,42,0.0,4,14.980637391869102,0,0
2015-02-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,25.31275,73.24017,4.466293528571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,463.88488454002504,0.42,-0.345,0.4848837209302326,-0.1683720930232558,0.2524565871161582,3,8000000.0,2,0.9,0.5,0.95781875,463.88488454002504,0,0,1,43,78.20619638762092,43,0.0,4,14.980637391869102,0,0
2015-02-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.810663,76.48894,4.511361728571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,455.2497483330578,0.42,-0.345,0.4834090909090909,-0.1723863636363636,0.2520974511631909,3,8000000.0,2,0.9,0.5,0.945266575,455.2497483330578,0,0,1,44,79.68960438179927,44,0.0,4,14.980637391869102,0,0
2015-02-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,25.229416,74.470436,4.554634485714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,443.88475915037736,0.42,-0.345,0.482,-0.1762222222222222,0.2517526225950648,3,8000000.0,2,0.9,0.5,0.9557354,443.88475915037736,0,0,1,45,81.72993447946111,45,0.0,4,14.980637391869102,0,0
2015-02-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,25.208588,76.071526,4.572832485714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,454.20905207969145,0.42,-0.345,0.4806521739130435,-0.1798913043478261,0.2516076077936727,3,8000000.0,2,0.9,0.5,0.9552147,454.20905207969145,0,0,1,46,79.87219138036677,46,0.0,4,14.980637391869102,0,0
2015-02-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.671082,76.76428,4.642840485714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,451.3785649471366,0.42,-0.345,0.4793617021276596,-0.1834042553191489,0.251049733509913,3,8000000.0,2,0.9,0.5,0.94177705,451.3785649471366,0,0,1,47,80.37305077716363,47,0.0,4,14.980637391869102,0,0
2015-02-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0028571428571428,24.531504,76.11132,4.833055057142857,-6.050890000000001,8000000.0,126.35,0.95,0.998,470.4694521840349,0.42,-0.345,0.4781249999999999,-0.1867708333333333,0.2495339664861963,3,8000000.0,2,0.9,0.5,0.9382876,470.4694521840349,0,0,1,48,77.11164294338333,48,0.0,4,14.980637391869102,0,0
2015-02-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.727333,72.839195,4.923097728571428,-6.050890000000001,8000000.0,126.35,0.95,0.998,463.11240164611775,0.42,-0.345,0.4769387755102041,-0.19,0.2488079223124698,3,8000000.0,2,0.9,0.5,0.943183325,463.11240164611775,0,0,1,49,78.33664624169056,49,0.0,4,14.980637391869102,0,0
2015-02-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.666916,72.92782,4.9341491,-6.050890000000001,8000000.0,126.35,0.95,0.998,433.447209358332,0.42,-0.345,0.4758,-0.1931,0.2487198570067865,3,8000000.0,2,0.9,0.5,0.9416729,433.447209358332,0,0,1,50,83.6980177580582,50,0.0,4,14.980637391869102,0,0
2015-02-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.635666,72.4545,4.9447699,-6.050890000000001,8000000.0,126.35,0.95,0.998,461.71919069224117,0.42,-0.345,0.4747058823529412,-0.196078431372549,0.2486352228050817,3,8000000.0,2,0.9,0.5,0.94089165,461.71919069224117,0,0,1,51,78.57302252654009,51,0.0,4,14.980637391869102,0,0
2015-02-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.810669,71.94553,4.965761142857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,454.0924286547772,0.42,-0.345,0.4736538461538461,-0.1989423076923076,0.2484679494281226,3,8000000.0,2,0.9,0.5,0.945266725,454.0924286547772,0,0,1,52,79.89270475461709,52,0.0,4,14.980637391869102,0,0
2015-02-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.49608,73.17165,5.004853428571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,446.3256616215488,0.42,-0.345,0.4726415094339622,-0.2016981132075471,0.2481564338742804,3,8000000.0,2,0.9,0.5,0.937402,446.3256616215488,0,0,1,53,81.28296312303871,53,0.0,4,14.980637391869102,0,0
2015-02-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.598167,72.69893,5.071627142857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,465.2004662454605,0.42,-0.345,0.4716666666666666,-0.2043518518518518,0.2476243327139685,3,8000000.0,2,0.9,0.5,0.939954175,465.2004662454605,0,0,1,54,77.98503015409138,54,0.0,4,14.980637391869102,0,0
2015-02-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.596083,71.44706,5.098165000000001,-6.050890000000001,8000000.0,126.35,0.95,0.998,470.92099109975175,0.42,-0.345,0.4707272727272727,-0.2069090909090909,0.247412859910202,3,8000000.0,2,0.9,0.5,0.939902075,470.92099109975175,0,0,1,55,77.03770505102365,55,0.0,4,14.980637391869102,0,0
2015-02-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,25.564833,73.447876,5.067111114285714,-6.050890000000001,8000000.0,126.35,0.95,0.998,481.6536153473918,0.42,-0.345,0.4698214285714285,-0.209375,0.2476603196898102,3,8000000.0,2,0.9,0.5,0.964120825,481.6536153473918,0,0,1,56,75.32108408888035,56,0.0,4,14.980637391869102,0,0
2015-02-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,26.689835,77.14184,4.979426628571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,470.0905816180903,0.42,-0.345,0.4689473684210526,-0.2117543859649122,0.2483590529726448,3,8000000.0,2,0.9,0.5,0.9922458749999999,470.0905816180903,0,0,1,57,77.1737912424244,57,0.0,4,14.980637391869102,0,0
2015-02-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,26.675253,77.37568,4.838338214285714,-6.050890000000001,8000000.0,126.35,0.95,0.998,477.5826090660621,0.42,-0.345,0.468103448275862,-0.214051724137931,0.2494833473113836,3,8000000.0,2,0.9,0.5,0.991881325,477.5826090660621,0,0,1,58,75.9631355003812,58,0.0,4,14.980637391869102,0,0
