Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,year,month,quarter,day_of_year,is_monsoon,Storage_mcft_TOTAL_lag_7,Storage_mcft_TOTAL_lag_14,Storage_mcft_TOTAL_lag_30,Storage_mcft_TOTAL_lag_90,Rainfall_mm_TOTAL_lag_7,Rainfall_mm_TOTAL_lag_14,Rainfall_mm_TOTAL_lag_30,Rainfall_mm_TOTAL_lag_90,daily_average_water_level_lag_7,daily_average_water_level_lag_14,daily_average_water_level_lag_30,daily_average_water_level_lag_90,temperature_mean_celsius_lag_7,temperature_mean_celsius_lag_14,temperature_mean_celsius_lag_30,temperature_mean_celsius_lag_90,Total_Consumption_MLD_lag_7,Total_Consumption_MLD_lag_14,Total_Consumption_MLD_lag_30,Total_Consumption_MLD_lag_90,Water_Security_Index_lag_7,Water_Security_Index_lag_14,Water_Security_Index_lag_30,Water_Security_Index_lag_90,Crisis_Target_lag_7,Crisis_Target_lag_14,Crisis_Target_lag_30,Crisis_Target_lag_90,ENSO_Index_lag_7,ENSO_Index_lag_14,ENSO_Index_lag_30,ENSO_Index_lag_90,IOD_Index_lag_7,IOD_Index_lag_14,IOD_Index_lag_30,IOD_Index_lag_90,temperature_mean_celsius_roll_mean_7,temperature_mean_celsius_roll_mean_30,Storage_mcft_TOTAL_roll_mean_7,Storage_mcft_TOTAL_roll_mean_30,daily_average_water_level_roll_mean_7,daily_average_water_level_roll_mean_30,Water_Security_Index_roll_mean_7,Water_Security_Index_roll_mean_30,Rainfall_mm_TOTAL_roll_sum_7,Rainfall_mm_TOTAL_roll_sum_30,ENSO_Index_roll_mean_30,ENSO_Index_roll_mean_90,IOD_Index_roll_mean_30,IOD_Index_roll_mean_90
21-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,7.784285714,29.789835,73.72004,5.1731836,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.512555556,-0.203322222,0.270025522,2,2015,4,2,111,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,25.7565,29.181498,28.341913,23.733582,1059.32,1059.32,1059.32,1059.32,0.254250498,0.239152239,0.242162764,0.253753995,3,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,28.68001386,28.85136187,1281,1281,-6.05089,-6.05089,0.276797585,0.250583098,0,0,0.631,0.512555556,-0.0779,-0.203322222
22-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,2.54,30.725248,70.96668,5.495636757,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.514666667,-0.2023,0.251819055,3,2015,4,2,112,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,27.337753,29.108582,27.844,24.427332,1059.32,1059.32,1059.32,1059.32,0.270866117,0.239929114,0.241800778,0.254383362,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.16394171,28.94740347,1281,1281,-6.05089,-6.05089,0.274076576,0.250917041,0,0,0.638666667,0.514666667,-0.070133333,-0.2023
23-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.23,30.844004,70.950356,5.659955614,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.516777778,-0.201277778,0.243621899,3,2015,4,2,113,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.31067,29.410666,27.766916,24.479416,1059.32,1059.32,1059.32,1059.32,0.279335835,0.240323924,0.24212014,0.256572224,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.52584657,29.04997307,1281,1281,-6.05089,-6.05089,0.268974585,0.250967099,0,0,0.646333333,0.516777778,-0.062366667,-0.201277778
24-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.088571429,28.806498,76.8047,5.590745714,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.518888889,-0.200255556,0.246733423,3,2015,4,2,114,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.62942,29.193998,27.769,23.76275,1059.32,1059.32,1059.32,1059.32,0.28048036,0.240481294,0.242499919,0.257511811,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.55114343,29.08455633,1281,1281,-6.05089,-6.05089,0.264153594,0.251108216,0,0,0.654,0.518888889,-0.0546,-0.200255556
25-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.547142857,29.383589,73.81589,5.570202814,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.521,-0.199233333,0.24826445,3,2015,4,2,115,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.775251,29.048162,28.054419,24.266916,1059.32,1059.32,1059.32,1059.32,0.280916702,0.240963902,0.242360543,0.258333552,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.63804886,29.128862,1281,1281,-6.05089,-6.05089,0.259488986,0.251305013,0,0,0.661666667,0.521,-0.046833333,-0.199233333
26-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.555714286,29.039835,77.09645,5.576660471,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.523111111,-0.198211111,0.248238548,3,2015,4,2,116,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.037752,28.448166,28.512749,24.146082,1059.32,1059.32,1059.32,1059.32,0.279377044,0.244089316,0.24234401,0.259846521,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.63834643,29.14643153,1281,1281,-6.05089,-6.05089,0.25504063,0.251501497,0,0,0.669333333,0.523111111,-0.039066667,-0.198211111
27-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.555714286,29.687752,73.578636,5.7843609,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.525222222,-0.197188889,0.246583441,3,2015,4,2,117,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.879416,28.375254,28.618998,24.252335,1059.32,1059.32,1059.32,1059.32,0.276581511,0.248435701,0.242540447,0.261511997,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.753823,29.18205667,1281,1281,-6.05089,-6.05089,0.250755191,0.251636264,0,0,0.677,0.525222222,-0.0313,-0.197188889
28-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.537142857,30.083588,73.66593,5.803947286,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.527333333,-0.196166667,0.246371988,3,2015,4,2,118,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.789835,25.7565,29.089836,24.529419,1059.32,1059.32,1059.32,1059.32,0.270025522,0.254250498,0.242843123,0.260610481,2,3,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.79578771,29.21518173,1281,1281,-6.05089,-6.05089,0.247376115,0.251753893,0,0,0.684666667,0.527333333,-0.023533333,-0.196166667
29-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.528571429,30.479416,72.38754,5.8153909,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.529444444,-0.195144444,0.246255239,3,2015,4,2,119,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.725248,27.337753,29.033585,24.80025,1059.32,1059.32,1059.32,1059.32,0.251819055,0.270866117,0.243422744,0.259093659,3,2,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.76066886,29.2633761,1281,1281,-6.05089,-6.05089,0.246581284,0.251848309,0,0,0.692333333,0.529444444,-0.015766667,-0.195144444
30-04-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,1.522857143,30.848166,72.35076,5.921280957,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.7,-0.008,0.531555556,-0.194122222,0.245394393,3,2015,4,2,120,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.844004,28.31067,29.127335,24.614832,1059.32,1059.32,1059.32,1059.32,0.243621899,0.279335835,0.243829736,0.25675894,3,2,3,3,0.7,0.7,0.47,0.51,-0.008,-0.008,-0.241,-0.1,29.76126343,29.32073713,1281,1281,-6.05089,-6.05089,0.246834497,0.251900465,0,0,0.7,0.531555556,-0.008,-0.194122222
01-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.601428571,30.806501,71.293816,6.163594757,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.536111111,-0.190344444,0.240716031,3,2015,5,2,121,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.806498,28.62942,29.612753,24.543999,1059.32,1059.32,1059.32,1059.32,0.246733423,0.28048036,0.2433435,0.256544319,3,2,3,3,0.7,0.7,0.7,0.51,-0.008,-0.008,-0.008,-0.1,30.04697814,29.36052873,1281,1281,-6.05089,-6.05089,0.24597487,0.251812882,0,0,0.707333333,0.536111111,0.000266667,-0.190344444
02-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.19,30.583582,73.11201,6.292937571,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.541666667,-0.183844444,0.238458574,3,2015,5,2,122,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.383589,28.775251,30.339838,24.685663,1059.32,1059.32,1059.32,1059.32,0.24826445,0.280916702,0.242386638,0.255619746,3,2,3,3,0.7,0.7,0.7,0.42,-0.008,-0.008,-0.008,-0.345,30.21840571,29.36865353,1281,1281,-6.05089,-6.05089,0.24457403,0.251681947,0,0,0.714666667,0.541666667,0.008533333,-0.183844444
03-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.292857143,29.881506,73.1139,6.379746771,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.547222222,-0.177344444,0.238073506,3,2015,5,2,123,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.039835,29.037752,30.71067,24.862747,1059.32,1059.32,1059.32,1059.32,0.248238548,0.279377044,0.241638513,0.254206899,3,2,3,3,0.7,0.7,0.7,0.42,-0.008,-0.008,-0.008,-0.345,30.33864443,29.34101473,1281,1281,-6.05089,-6.05089,0.243121882,0.251563113,0,0,0.722,0.547222222,0.0168,-0.177344444
04-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.32,29.7315,73.55864,6.229418057,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.552777778,-0.170844444,0.239352365,3,2015,5,2,124,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.687752,28.879416,30.227335,24.739832,1059.32,1059.32,1059.32,1059.32,0.246583441,0.276581511,0.241213551,0.252861892,3,2,3,3,0.7,0.7,0.7,0.42,-0.008,-0.008,-0.008,-0.345,30.34489414,29.3244869,1281,1281,-6.05089,-6.05089,0.242088871,0.251501074,0,0,0.729333333,0.552777778,0.025066667,-0.170844444
05-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.342857143,29.760668,73.71933,6.100786229,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.558333333,-0.164344444,0.24044555,3,2015,5,2,125,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.083588,29.789835,29.775251,24.412748,1059.32,1059.32,1059.32,1059.32,0.246371988,0.270025522,0.240512164,0.251964866,3,2,3,3,0.7,0.7,0.7,0.42,-0.008,-0.008,-0.008,-0.345,30.29876271,29.3240008,1281,1281,-6.05089,-6.05089,0.241242237,0.251498853,0,0,0.736666667,0.558333333,0.033333333,-0.164344444
06-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.355714286,30.341919,72.34836,5.964363586,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.563888889,-0.157844444,0.241571,3,2015,5,2,126,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.479416,30.725248,29.775248,24.7315,1059.32,1059.32,1059.32,1059.32,0.246255239,0.251819055,0.239428054,0.251969872,3,3,3,3,0.7,0.7,0.7,0.42,-0.008,-0.008,-0.008,-0.345,30.27912029,29.34288983,1281,1281,-6.05089,-6.05089,0.24057306,0.251570285,0,0,0.744,0.563888889,0.0416,-0.157844444
07-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.365714286,30.981493,71.95037,5.906454529,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.569444444,-0.151344444,0.242062279,3,2015,5,2,127,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.848166,30.844004,29.181498,24.27108,1059.32,1059.32,1059.32,1059.32,0.245394393,0.243621899,0.239152239,0.252052136,3,3,3,3,0.7,0.7,0.7,0.42,-0.008,-0.008,-0.008,-0.345,30.298167,29.40288967,1281,1281,-6.05089,-6.05089,0.240097043,0.251667286,0,0,0.751333333,0.569444444,0.049866667,-0.151344444
08-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.371428571,31.073168,72.05689,5.840947914,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.575,-0.144844444,0.242601321,3,2015,5,2,128,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.806501,28.806498,29.108582,24.589834,1059.32,1059.32,1059.32,1059.32,0.240716031,0.246733423,0.239929114,0.251223672,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,30.33626229,29.46837587,1281,1281,-6.05089,-6.05089,0.240366371,0.25175636,0,0,0.758666667,0.575,0.058133333,-0.144844444
09-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.275714286,30.885666,72.47172,5.664125914,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.580555556,-0.138344444,0.243724974,3,2015,5,2,129,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.583582,29.383589,29.410666,24.641914,1059.32,1059.32,1059.32,1059.32,0.238458574,0.24826445,0.240323924,0.251206314,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,30.37941714,29.51754253,1281,1281,-6.05089,-6.05089,0.241118714,0.251869728,0,0,0.766,0.580555556,0.0664,-0.138344444
10-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.215714286,30.023169,74.27692,5.356413886,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.586111111,-0.131844444,0.245998143,3,2015,5,2,130,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.881506,29.039835,29.193998,24.641916,1059.32,1059.32,1059.32,1059.32,0.238073506,0.248238548,0.240481294,0.251802582,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,30.39965471,29.54518157,1281,1281,-6.05089,-6.05089,0.242250805,0.252053623,0,0,0.773333333,0.586111111,0.074666667,-0.131844444
11-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.351428571,30.721085,69.95777,5.427404386,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.591666667,-0.125344444,0.2458371,3,2015,5,2,131,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.7315,29.687752,29.048162,24.560669,1059.32,1059.32,1059.32,1059.32,0.239352365,0.246583441,0.240963902,0.252821713,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,30.541024,29.60094567,1281,1281,-6.05089,-6.05089,0.243177195,0.252216063,0,0,0.780666667,0.591666667,0.082933333,-0.125344444
12-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.344285714,27.98567,82.80229,5.001243171,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.597222222,-0.118844444,0.249211762,3,2015,5,2,132,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,29.760668,30.083588,28.448166,25.504417,1059.32,1059.32,1059.32,1059.32,0.24044555,0.246371988,0.244089316,0.252924819,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,30.28745286,29.58552913,1281,1281,-6.05089,-6.05089,0.244429511,0.252386811,0,0,0.788,0.597222222,0.0912,-0.118844444
13-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,0.645714286,27.239832,86.282295,4.555777143,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.602777778,-0.112344444,0.253660329,3,2015,5,2,133,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.341919,30.479416,28.375254,25.31275,1059.32,1059.32,1059.32,1059.32,0.241571,0.246255239,0.248435701,0.252456587,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,29.84429757,29.54768173,1281,1281,-6.05089,-6.05089,0.246156558,0.252560965,0,0,0.795333333,0.602777778,0.099466667,-0.112344444
14-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,2.155714286,28.252329,82.87925,4.171598143,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.608333333,-0.105844444,0.261224123,3,2015,5,2,134,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,30.981493,30.848166,25.7565,24.810663,1059.32,1059.32,1059.32,1059.32,0.242062279,0.245394393,0.254250498,0.252097451,3,3,3,3,0.92,0.7,0.7,0.42,0.24,-0.008,-0.008,-0.345,29.454417,29.63087603,1281,1281,-6.05089,-6.05089,0.248893965,0.25279342,0,0,0.802666667,0.608333333,0.107733333,-0.105844444
15-05-2015,3645,1081,500,3231,3300,1465,69,116,75,17,23,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93,100,15,20,115,45.65,0,0,0,0,0,0,511,10,204,80,690,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105,15,210,105,1281,523.4,13222,1281,9.69,0,228,0,2491,2.914285714,27.83983,83.495865,3.6887584,-6.05089,8000000,126.35,0.95,0.998,1059.32,0.92,0.24,0.613888889,-0.099344444,0.267333577,2,2015,5,2,135,0,1281,1281,1281,1281,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,31.073168,30.806501,27.337753,25.229416,1059.32,1059.32,1059.32,1059.32,0.242601321,0.240716031,0.270866117,0.251752623,3,3,2,3,0.92,0.92,0.7,0.42,0.24,0.24,-0.008,-0.345,28.99251157,29.64761193,1281,1281,-6.05089,-6.05089,0.252427144,0.252675668,0,0,0.81,0.613888889,0.116,-0.099344444
