Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target
2015-02-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.412748,72.08054,4.527999942857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4997142857142858,-0.128,0.2519648658604015,3
2015-02-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.7315,72.27012,4.527371714285715,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4975,-0.13402777777777777,0.2519698720391857,3
2015-02-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.27108,73.32117,4.517048328571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.49540540540540545,-0.13972972972972972,0.25205213622915446,3
2015-02-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.589834,69.61924,4.621012871428571,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4934210526315789,-0.14513157894736842,0.2512236716982033,3
2015-02-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0014285714285714286,24.641914,65.741234,4.622656585714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4915384615384616,-0.15025641025641026,0.2512063138137978,3
2015-02-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0014285714285714286,24.641916,64.93821,4.547830542857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.48975,-0.155125,0.251802581741256,3
2015-02-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.560669,77.097855,4.4194045428571425,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4880487804878049,-0.1597560975609756,0.25282171323943486,3
2015-02-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,25.504417,73.10732,4.407534757142857,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.48642857142857143,-0.16416666666666666,0.25292481942568446,3
2015-02-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,25.31275,73.24017,4.466293528571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4848837209302326,-0.16837209302325581,0.25245658711615826,3
2015-02-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.810663,76.48894,4.511361728571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4834090909090909,-0.17238636363636364,0.25209745116319093,3
2015-02-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,25.229416,74.470436,4.554634485714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.48200000000000004,-0.17622222222222222,0.2517526225950648,3
2015-02-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,25.208588,76.071526,4.572832485714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4806521739130435,-0.1798913043478261,0.2516076077936727,3
2015-02-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.671082,76.76428,4.642840485714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4793617021276596,-0.18340425531914892,0.25104973350991305,3
2015-02-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.002857142857142857,24.531504,76.11132,4.833055057142857,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.47812499999999997,-0.18677083333333333,0.24953396648619633,3
2015-02-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.727333,72.839195,4.923097728571428,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4769387755102041,-0.19,0.24880792231246987,3
2015-02-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.666916,72.92782,4.9341491,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4758,-0.1931,0.24871985700678656,3
2015-02-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.635666,72.4545,4.9447699,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4747058823529412,-0.19607843137254902,0.2486352228050817,3
2015-02-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.810669,71.94553,4.965761142857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.47365384615384615,-0.19894230769230767,0.24846794942812261,3
2015-02-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.49608,73.17165,5.004853428571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.47264150943396227,-0.20169811320754716,0.2481564338742804,3
2015-02-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.598167,72.69893,5.071627142857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4716666666666666,-0.20435185185185187,0.24762433271396853,3
2015-02-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,24.596083,71.44706,5.098165000000001,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4707272727272727,-0.2069090909090909,0.247412859910202,3
2015-02-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,25.564833,73.447876,5.067111114285714,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.46982142857142856,-0.209375,0.24766031968981023,3
2015-02-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,26.689835,77.14184,4.979426628571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.4689473684210526,-0.21175438596491228,0.24835905297264488,3
2015-02-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.0,26.675253,77.37568,4.838338214285714,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.46810344827586203,-0.21405172413793103,0.24948334731138366,3
2015-02-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.047142857142857146,27.039833,73.54931,4.769617742857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.42,-0.345,0.46728813559322036,-0.21627118644067797,0.2501715278557647,3
2015-03-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.07142857142857142,26.729422,75.141716,4.665364657142858,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.4673333333333333,-0.2166833333333333,0.2510747046045646,3
2015-03-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.13714285714285715,27.114832,74.13023,4.563378228571429,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46737704918032785,-0.21708196721311473,0.2520833468812562,3
2015-03-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.26142857142857145,27.679415,73.49064,4.518085371428572,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46741935483870967,-0.21746774193548385,0.2528148567295338,3
2015-03-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.3942857142857143,27.7565,77.78907,4.480562785714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46746031746031746,-0.21784126984126984,0.25351000493973913,3
2015-03-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.4,27.791918,76.953316,4.495484185714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46749999999999997,-0.218203125,0.25340813878199653,3
2015-03-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.40571428571428575,27.431501,75.57797,4.5844472142857144,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46753846153846157,-0.21855384615384615,0.25271625547610393,3
2015-03-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.36,27.196083,74.51581,4.577997685714286,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.4675757575757576,-0.2188939393939394,0.2526313433403594,3
2015-03-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.33571428571428574,27.096085,74.149765,4.678878714285714,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46761194029850744,-0.21922388059701492,0.25175503757720924,3
2015-03-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.27,26.473166,70.866066,4.781248,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.4676470588235294,-0.2195441176470588,0.2507433444184134,3
2015-03-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.1457142857142857,26.466919,68.05647,4.819892,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.4676811594202898,-0.21985507246376812,0.25006481746375353,3
2015-03-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.012857142857142857,27.614832,67.001854,4.900705942857143,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46771428571428575,-0.22015714285714286,0.2490246924671945,3
2015-03-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,116.0,75.0,17.0,23.0,1.2,69.44,45.04,101.83,122.22,34.19,45.75,93.0,100.0,15.0,20.0,115.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,511.0,10.0,204.0,80.0,690.0,98.23,14.02,0.93,40.8,2.48,20.91,6.71,1105.0,15.0,210.0,105.0,1281.0,523.4,13222.0,,1281.0,9.69,0.0,228.0,0.0,2491.0,0.008571428571428572,27.254416,71.143425,5.037249685714285,-6.050890000000001,8000000.0,126.35,0.95,0.998,1059.32,0.47,-0.241,0.46774647887323945,-0.2204507042253521,0.24792383460419137,3
